scielo_id	seq	surname	given_names
S0101-31732016000200255	1	Brito	Rodrigo Pinto de
S0101-31732016000200255	2	Dinucci	Aldo
S0101-31732016000300009	1	Hertogh	C. P.
S0101-31732016000300023	1	Carrasco	María Alejandra
S0101-31732016000300039	1	Bezerra	Gustavo Cunha
S0101-31732016000300059	1	Lima	Erick
S0101-31732016000300087	1	Tourinho	Carlos Diógenes Côrtes
S0101-31732016000300101	1	Santos	Bento Silva
S0101-31732016000300121	1	Boff	Emmanoel de Oliveira
S0101-31732016000300149	1	Gava	Alessio
S0101-31732016000300177	1	Coca	Juan R.
S0101-31732016000300177	2	Matas	Jesús A. Valero
S0101-31732016000300177	3	Solano	Alejandra
S0101-31732016000300191	1	Gil	Marta
S0101-31732016000400009	1	Teixeira	Rafael Henrique
S0101-31732016000400033	1	Leite	Fábio Rodrigo
S0101-31732016000400059	1	Ota	Nilton Ken
S0101-31732016000400085	1	Soto	Francisco Conde
S0101-31732016000400107	1	Stival	Monica Loyola
S0101-31732016000400127	1	Augier	Felipe Schwember
S0101-31732016000400153	1	Alvaro	Daniel
S0101-31732016000400173	1	Chiarello	Maurício
S0101-31732016000400197	1	Roldán	Eugenia
S0101-31732016000400219	1	Falcato	Ana
S0101-31732016000500009	1	Videira	Mario
S0101-31732016000500023	1	Faustino	Sílvia
S0101-31732016000500037	1	Kühl	Paulo M.
S0101-31732016000500053	1	Silva	Arlenice Almeida da
S0101-31732016000500075	1	Lucas	Mônica
S0101-31732016000500093	1	Kato	Katia
S0101-31732016000500111	1	Serra	Alice
S0101-31732016000500133	1	Rainsborough	Marita
S0101-31732016000500155	1	Bueno	Sinésio Ferraz
S0101-31732016000500155	2	Sanitá	Karina Constancio
S0101-31732016000500173	1	Vaccari	Ulisses Razzante
S0102-01881997000200002	1	Verona	Antonio Folquito
S0102-01881997000200003	1	Colbari	Antonia
S0102-01881997000200004	1	Machado	Cacilda da Silva
S0102-01881997000200005	1	Coggiola	Osvaldo
S0102-01881997000200006	1	Moura	Denise Ap. Soares de
S0102-01881997000200007	1	Costa	Cléria Botêlho da
S0102-01881997000200008	1	França	Jean M. Carvalho
S0102-01881997000200009	1	Venâncio	Renato Pinto
S0102-01881997000200010	1	Gaeta	Maria Aparecida Junqueira Veiga
S0102-01881997000200011	1	Magalhães	Marionilde Dias Brepohl de
S0102-01881997000200012	1	Aggio	Alberto
S0102-01881997000200013	1	Silva Jr	Adhemar Lourenço da
S0102-01881998000100002	1	Contier	Arnaldo Daraya
S0102-01881998000100003	1	Napolitano	Marcos
S0102-01881998000100003	2	Villaça	Mariana Martins
S0102-01881998000100004	1	Queiroz	Tereza Aline Pereira de
S0102-01881998000100005	1	Morettin	Eduardo Victorio
S0102-01881998000100006	1	Norte	Sergio Augusto Queiroz
S0102-01881998000100007	1	Azevedo	Ricardo Marques de
S0102-01881998000100008	1	Grangeiro	Cândido Domingues
S0102-01881998000100009	1	Migliaccio	Luciano
S0102-01881998000100010	1	Fabris	Annateresa
S0102-01881998000100011	1	Weinstein	Barbara
S0102-01881998000100012	1	Mazzieiro	João Batista
S0102-01881998000100013	1	Araújo	Hermetes Reis de
S0102-01881998000100014	1	DeNipoti	Cláudio
S0102-01881998000100015	1	Moreira	Vânia Maria Losada
S0102-01881998000100016	1	Souza	João Carlos de
S0102-01881998000100017	1	Hecker	Alexandre
S0102-01881998000200003	1	Martins	Maria do Carmo
S0102-01881998000200004	1	Ricci	Claudia Sapag
S0102-01881998000200005	1	Zamboni	Ernesta
S0102-01881998000200006	1	Abud	Katia Maria
S0102-01881998000200007	1	Cerri	Luis Fernando
S0102-01881998000200008	1	Almeida	Maria das Graças Andrade Ataíde de
S0102-01881998000200009	1	Dângelo	Newton
S0102-01881998000200010	1	Russel-Wood	A. J. R.
S0102-01881998000200011	1	Bicalho	Maria Fernanda
S0102-01881998000200012	1	Blaj	Ilana
S0102-01881998000200013	1	Gouvêa	Maria de Fátima Silva
S0102-01881998000200014	1	Carvalho	Marcus J. M. de
S0102-01881998000200015	1	Souza	Iara Lis Carvalho
S0102-01881998000200016	1	Lyra	Maria de Lourdes Viana
S0102-01881999000200002	1	Rodrigues	Jaime
S0102-01881999000200003	1	Peraro	Maria Adenir
S0102-01881999000200004	1	Koguruma	Paulo
S0102-01881999000200005	1	Adduci	Cássia Chrispiniano
S0102-01881999000200006	1	Laville	Christian
S0102-01881999000200007	1	Pinto	Maria Inez Machado Borges
S0102-01881999000200008	1	Pereira	André Ricardo
S0102-01881999000200009	1	Kolleritz	Fernando
S0102-01881999000200010	1	Morás	Antonio P.V.
S0102-01881999000200011	1	Boto	Carlota
S0102-01881999000200012	1	Toral	André Amaral de
S0102-01882000000100002	1	Garfield	Seth
S0102-01882000000100003	1	Rocha	Antonio Penalves
S0102-01882000000100004	1	Serpa	Élio
S0102-01882000000100005	1	Osório	Helen
S0102-01882000000100006	1	Morettin	Eduardo Victorio
S0102-01882000000100007	1	Napolitano	Marcos
S0102-01882000000100007	2	Wasserman	Maria Clara
S0102-01882000000100008	1	Miguel	Luís Felipe
S0102-01882000000100009	1	Moraes	José Geraldo Vinci de
S0102-01882000000100010	1	Rezende	Antonio Paulo
S0102-01882000000100011	1	Brites	Olga
S0102-01882001000100002	1	Mucchielli	Laurent
S0102-01882001000100002	2	Pluet-Despatin	Jacqueline
S0102-01882001000100004	1	Callari	Cláudia Regina
S0102-01882001000100005	1	Bertonha	João Fábio
S0102-01882001000100006	1	Neves	Frederico de Castro
S0102-01882001000100007	1	Flores	Elio Chaves
S0102-01882001000100008	1	Novinsky	Anita
S0102-01882001000100009	1	Pompa	Cristina
S0102-01882001000100010	1	Souza	Néri de Almeida
S0102-01882001000100011	1	Assunção	Paulo de
S0102-01882001000100012	1	Boto	Carlota
S0102-01882001000200002	1	Martin	Olivier
S0102-01882001000200003	1	Mucchielli	Laurent
S0102-01882001000200004	1	Lopes	Maria Margaret
S0102-01882001000200005	1	Castel	Pierre-Henri
S0102-01882001000200006	1	Schmidt	Benito Bisso
S0102-01882001000200007	1	Maciel	Laura Antunes
S0102-01882001000200008	1	Blanckaert	Claude
S0102-01882001000200009	1	Kury	Lorelai B.
S0102-01882001000200010	1	Soares	Luiz Carlos
S0102-01882001000200011	1	Silva	James Roberto
S0102-01882001000200012	1	Teixeira	Luiz Antônio
S0102-01882001000200013	1	Andrade	Ana Maria Ribeiro de
S0102-01882001000200013	2	Cardoso	José Leandro Rocha
S0102-01882001000300002	1	Sánchez Biosca	Vicente
S0102-01882001000300003	1	Beired	José Luis Bendicho
S0102-01882001000300004	1	Junqueira	Mary A.
S0102-01882001000300005	1	Furtado	João Pinto
S0102-01882001000300006	1	Pereira	Magnus Roberto de Mello
S0102-01882001000300007	1	Pijning	Ernst
S0102-01882001000300008	1	Pontual	Virgínia
S0102-01882001000300009	1	Pinto	Maria Inez Machado Borges
S0102-01882001000300010	1	Arantes	Luiz Humberto Martins
S0102-01882001000300011	1	Dalcastagnè	Regina
S0102-01882001000300012	1	Marcondes	Renato Leite
S0102-01882001000300012	2	Motta	José Flávio
S0102-01882001000300015	1	Vizentin	Marilena
S0102-01882001000300016	1	Rodrigues	André Figueiredo
S0102-01882002000100002	1	Torres Londoño	Fernando
S0102-01882002000100003	1	Eugênio	Alisson
S0102-01882002000100004	1	Assis	Angelo Adriano Faria de
S0102-01882002000100005	1	Souza	Néri de Almeida
S0102-01882002000100006	1	Souza	Etiane Caloy Bovkalovski de
S0102-01882002000100006	2	Magalhães	Marionilde Dias Brepohl de
S0102-01882002000100007	1	Kraay	Hendrik
S0102-01882002000100008	1	Langer	Johnni
S0102-01882002000100009	1	Moreira	Vânia Maria Losada
S0102-01882002000100010	1	Seigel	Micol
S0102-01882002000100010	2	Gomes	Tiago de Melo
S0102-01882002000100011	1	Cerri	Luis Fernando
S0102-01882002000200002	1	Duarte	Regina Horta
S0102-01882002000200003	1	Salgueiro	Valéria
S0102-01882002000200004	1	Doré	Andréa
S0102-01882002000200005	1	Thomson	Alistair
S0102-01882002000200006	1	Vailati	Luiz Lima
S0102-01882002000200007	1	Cytrynowicz	Roney
S0102-01882002000200008	1	Silva	Helenice Rodrigues da
S0102-01882002000200009	1	Fonseca	Thais Nívia de Lima e
S0102-01882002000200010	1	Rodeghero	Carla Simone
S0102-01882002000200011	1	Villaça	Mariana Martins
S0102-01882002000200012	1	Oliveira	Ricardo de
S0102-01882003000100002	1	Meneses	Ulpiano T. Bezerra de
S0102-01882003000100003	1	Vidal	Diana Gonçalves
S0102-01882003000100003	2	Faria Filho	Luciano Mendes de
S0102-01882003000100004	1	Aguirre Rojas	Carlos Antonio
S0102-01882003000100005	1	Sorgentini	Hernán
S0102-01882003000100006	1	Gontijo	Rebeca
S0102-01882003000100007	1	Alves	Débora Bendocchi
S0102-01882003000100008	1	Crespo	Regina Aída
S0102-01882003000100009	1	Carvalho	Marcus J. M. de
S0102-01882003000100010	1	Pedro	Joana Maria
S0102-01882003000100011	1	Domingues	Beatriz Helena
S0102-01882003000100012	1	Joly	Fábio Duarte
S0102-01882003000200002	1	Schpun	Monica Raisa
S0102-01882003000200003	1	Oliver	Graciela de Souza
S0102-01882003000200003	2	Szmrecsány	Tamás
S0102-01882003000200004	1	Sousa	Fabio Gutemberg Ramos Bezerra de
S0102-01882003000200005	1	Paulilo	André Luiz
S0102-01882003000200006	1	Silva	Maria da Conceição
S0102-01882003000200007	1	Cavenaghi	Airton José
S0102-01882003000200008	1	Garcia	Eugênio Vargas
S0102-01882003000200009	1	Coelho	Sandro Anselmo
S0102-01882003000200010	1	Campigoto	José Adilçon
S0102-01882003000200011	1	Rodrigues	André Figueiredo
S0102-01882003000200012	1	Santos	Myrian Sepúlveda dos
S0102-01882004000100002	1	Toledo	Caio Navarro de
S0102-01882004000100003	1	Fico	Carlos
S0102-01882004000100004	1	Moraes	Dislane Zerbinatti
S0102-01882004000100005	1	Napolitano	Marcos
S0102-01882004000100006	1	Garcia	Miliandre
S0102-01882004000100007	1	Cardoso	Heloisa Helena Pacheco
S0102-01882004000100008	1	Ferreira	Jorge
S0102-01882004000100009	1	Biroli	Flavia
S0102-01882004000100010	1	Mattos	Marcelo Badaró
S0102-01882004000100011	1	Codato	Adriano Nervo
S0102-01882004000100011	2	Oliveira	Marcus Roberto de
S0102-01882004000100012	1	Borges	Maria Eliza Linhares
S0102-01882004000200002	1	Guarinello	Norberto Luiz
S0102-01882004000200003	1	Sena Júnior	Carlos Zacarias F. de
S0102-01882004000200004	1	Kolleritz	Fernando
S0102-01882004000200005	1	Santos	Claudefranklin Monteiro
S0102-01882004000200005	2	Oliva	Terezinha Alves de
S0102-01882004000200006	1	Miranda	Sonia Regina
S0102-01882004000200006	2	Luca	Tania Regina de
S0102-01882004000200007	1	Guimarães	Lucia Maria Paschoal
S0102-01882004000200008	1	Abreu Junior	Laerthe de Moraes
S0102-01882004000200009	1	Schmidt	Maria Auxiliadora
S0102-01882004000200010	1	Cerri	Luis Fernando
S0102-01882004000200011	1	Martinez	Paulo Henrique
S0102-01882004000200012	1	Fleck	Eliane Cristina Deckmann
S0102-01882004000200013	1	Santos	Fabiano Vilaça dos
S0102-01882004000200014	1	Souza	João Carlos de
S0102-01882004000200015	1	Rodrigues	Helenice
S0102-01882005000100004	1	Mauad	Ana Maria
S0102-01882005000100005	1	Freitas	Artur
S0102-01882005000100006	1	Fernandes	Cássio da Silva
S0102-01882005000100007	1	Morettin	Eduardo Victorio
S0102-01882005000100008	1	Schvarzman	Sheila
S0102-01882005000100009	1	Rossato	Luciana
S0102-01882005000100010	1	Abreu	Jean Luiz Neves
S0102-01882005000200002	1	Segrillo	Angelo
S0102-01882005000200003	1	Duarte	Adriano Luiz
S0102-01882005000200004	1	Silva	Rogério Souza
S0102-01882005000200005	1	Pacheco	Ricardo de Aguiar
S0102-01882005000200006	1	Castellucci	Aldrin A. S.
S0102-01882005000200007	1	Vellasco	Ivan de Andrade
S0102-01882005000200008	1	Ambires	Juarez Donizete
S0102-01882005000200009	1	Oliveira	Ricardo de
S0102-01882005000200010	1	Roncari	Luiz
S0102-01882005000200011	1	Woortmann	Klaas
S0102-01882005000200012	1	Franzini	Fábio
S0102-01882006000100002	1	Duarte	Regina Horta
S0102-01882006000100003	1	Machado	Maria Clara Tomaz
S0102-01882006000100004	1	Oliveira	Flávia Arlanch Martins de
S0102-01882006000100005	1	Corrêa	Dora Shellard
S0102-01882006000100006	1	Borges	Valdeci Rezende
S0102-01882006000100007	1	Pelegrini	Sandra C. A.
S0102-01882006000100008	1	Martins	Marcos Lobato
S0102-01882006000100009	1	Andrade	Francisco Eduardo de
S0102-01882006000100010	1	Lacerda	Franciane Gama
S0102-01882006000100011	1	Lima	Glaura Teixeira Nogueira
S0102-01882006000100012	1	Zanirato	Silvia Helena
S0102-01882006000100012	2	Ribeiro	Wagner Costa
S0102-01882006000100013	1	Faria	Daniel
S0102-01882006000200002	1	Florentino	Manolo
S0102-01882006000200003	1	Motta	José Flavio
S0102-01882006000200004	1	Machado	Cacilda
S0102-01882006000200005	1	Chambouleyron	Rafael
S0102-01882006000200006	1	Soares	Geraldo Antonio
S0102-01882006000200007	1	Pires	Maria de Fátima Novaes
S0102-01882006000200008	1	Rocha	Cristiany Miranda
S0102-01882006000200009	1	Sela	Eneida Maria Mercadante
S0102-01882006000200010	1	Guarinello	Norberto Luiz
S0102-01882006000200011	1	Pedro	Joana Maria
S0102-01882006000200012	1	Venâncio	Renato Pinto
S0102-01882006000200012	2	Sousa	Maria José Ferro de
S0102-01882006000200012	3	Pereira	Maria Teresa Gonçalves
S0102-01882006000200014	1	Gonçalves	Andréa Lisly
S0102-01882007000100003	1	Knauss	Paulo
S0102-01882007000100004	1	Possamai	Zita Rosane
S0102-01882007000100005	1	Doin	José Evaldo de Mello
S0102-01882007000100005	2	Perinelli Neto	Humberto
S0102-01882007000100005	3	Paziani	Rodrigo Ribeiro
S0102-01882007000100005	4	Pacano	Fábio Augusto
S0102-01882007000100006	1	Cunha	Alexandre Mendes
S0102-01882007000100007	1	Monteiro	Charles
S0102-01882007000100008	1	Castelo Branco	Edwar de Alencar
S0102-01882007000100009	1	Nascimento	Francisco Alcides do
S0102-01882007000100010	1	Damasceno	Francisco José Gomes
S0102-01882007000100011	1	Silva	Márcia Regina Barros da
S0102-01882007000100012	1	Flores	Maria Bernardete Ramos
S0102-01882007000100012	2	Campos	Emerson César de
S0102-01882007000100013	1	Lohn	Reinaldo Lindolfo
S0102-01882007000100014	1	Guimarães	Valéria
S0102-01882007000200003	1	Wolff	Cristina Scheibe
S0102-01882007000200004	1	Costa	Suely Gomes
S0102-01882007000200005	1	Cavalcanti	Vanessa Ribeiro Simon
S0102-01882007000200006	1	Cardoso	Elizangela Barbosa
S0102-01882007000200007	1	Borges	Viviane Trindade
S0102-01882007000200008	1	Melo	Victor Andrade de
S0102-01882007000200009	1	Botelho	Tarcísio Rodrigues
S0102-01882007000200009	2	Braga	Mariângela Porto
S0102-01882007000200009	3	Andrade	Cristiana Viegas de
S0102-01882007000200010	1	Busetto	Áureo
S0102-01882007000200011	1	Ferreira	Juliana Mesquita Hidalgo
S0102-01882007000200012	1	Saes	Alexandre Macchione
S0102-01882007000200013	1	Oliver	Graciela de Souza
S0102-01882007000200014	1	Leandro	José Augusto
S0102-01882007000200015	1	Soihet	Rachel
S0102-01882007000200015	2	Pedro	Joana Maria
S0102-01882008000100002	1	Lucas	Meize Regina de Lucena
S0102-01882008000100003	1	Sandes	Noé Freire
S0102-01882008000100004	1	Gonçalves	Marcos
S0102-01882008000100005	1	Deaecto	Marisa Midori
S0102-01882008000100006	1	Silva	Wlamir
S0102-01882008000100007	1	Domingues	Ângela
S0102-01882008000100008	1	Cardoso	Oldimar
S0102-01882008000100009	1	Santos	Fabricio Lyrio
S0102-01882008000100010	1	Leme	Marisa Saenz
S0102-01882008000100011	1	Cabral	Diogo de Carvalho
S0102-01882008000100012	1	Mattos	Marcelo Badaró
S0102-01882008000100013	1	Cezar	Temístocles
S0102-01882008000100014	1	Drummond	José Augusto
S0102-01882008000100015	1	Rodrigues	Antonio Edmilson Martins
S0102-01882008000100016	1	Benatte	Antonio Paulo
S0102-01882008000100017	1	Pelegrini	Sandra C. A.
S0102-01882008000100018	1	Montenegro	Antonio Torres
S0102-01882008000200002	1	Glick	Thomas F.
S0102-01882008000200003	1	Uemori	Celso Noboru
S0102-01882008000200004	1	Carula	Karoline
S0102-01882008000200005	1	Sánchez Arteaga	Juanma
S0102-01882008000200006	1	Lourenço	Elaine
S0102-01882008000200007	1	Kodama	Kaori
S0102-01882008000200008	1	DeNipoti	Cláudio
S0102-01882008000200009	1	Macedo	Helder Alexandre Medeiros de
S0102-01882008000200010	1	Ferraz	Francisco César Alves
S0102-01882008000200011	1	Pereira	Daniel Mesquita
S0102-01882008000200011	2	Felippe	Eduardo Ferraz
S0102-01882008000200012	1	Sales	Jean Rodrigues
S0102-01882008000200013	1	Joanilho	André Luiz
S0102-01882008000200013	2	Joanilho	Mariângela Peccioli Galli
S0102-01882008000200014	1	Carvalho	José Murilo de
S0102-01882009000100002	1	Garfield	Seth
S0102-01882009000100003	1	Green	James N.
S0102-01882009000100003	2	Jones	Abigail
S0102-01882009000100004	1	Safier	Neil
S0102-01882009000100005	1	Capelato	Maria Helena Rolim
S0102-01882009000100006	1	Rodrigues	Aldair Carlos
S0102-01882009000100007	1	Rodrigues	Henrique Estrada
S0102-01882009000100008	1	Loureiro	Felipe Pereira
S0102-01882009000100009	1	Albuquerque Júnior	Durval Muniz de
S0102-01882009000100010	1	Libby	Douglas Cole
S0102-01882009000100011	1	Santos	Dulce O. Amarante dos
S0102-01882009000100012	1	Sedrez	Lise
S0102-01882009000100013	1	Blasco	María Elida
S0102-01882009000100014	1	Cerri	Luis Fernando
S0102-01882009000200002	1	Heinz	Flavio M.
S0102-01882009000200006	1	Ciampi	Helenice
S0102-01882009000200006	2	Godoy	Alexandre Pianelli
S0102-01882009000200006	3	Almeida Neto	Antonio Simplício de
S0102-01882009000200006	4	Silva	Ilíada Pires da
S0102-01882009000200007	1	Libby	Douglas Cole
S0102-01882009000200007	2	Frank	Zephyr
S0102-01882009000200008	1	Andrade	Débora El-Jaick
S0102-01882009000200009	1	Stancik	Marco Antonio
S0102-01882010000100002	1	Gontijo	Rebeca
S0102-01882010000100003	1	Oliveira	Maria da Glória de
S0102-01882010000100004	1	Moreira	Vânia
S0102-01882010000100005	1	Ferreira	Roquinaldo
S0102-01882010000100006	1	Assis	Arthur
S0102-01882010000100007	1	Jinzenji	Mônica Yumi
S0102-01882010000100007	2	Galvão	Ana Maria de Oliveira
S0102-01882010000100008	1	Hermann	Jacqueline
S0102-01882010000100009	1	Cardoso	José Luís
S0102-01882010000100010	1	Dias	Marcelo Henrique
S0102-01882010000100011	1	Moura	Denise Aparecida Soares de
S0102-01882010000100012	1	Motta	Rodrigo Patto Sá
S0102-01882010000200002	1	Silva	Marcos Antônio da
S0102-01882010000200002	2	Fonseca	Selva Guimarães
S0102-01882010000200003	1	Costa	Aryana Lima
S0102-01882010000200004	1	Bergamaschi	Maria Aparecida
S0102-01882010000200004	2	Medeiros	Juliana Schneider
S0102-01882010000200005	1	Toledo	Maria Rita de Almeida
S0102-01882010000200005	2	Revah	Daniel
S0102-01882010000200006	1	Lourenço	Elaine
S0102-01882010000200007	1	Rocha	Helenice Aparecida Bastos
S0102-01882010000200008	1	Pacheco	Ricardo de Aguiar
S0102-01882010000200009	1	Campos	Raquel Discini de
S0102-01882010000200010	1	Azevedo	Francisca L. Nogueira de
S0102-01882010000200010	2	Gonçalves	Roberta Teixeira
S0102-01882010000200011	1	Soares	Ana Carolina Eiras Coelho
S0102-01882010000200012	1	Dupuy	Andrea
S0102-01882010000200013	1	Versiani	Maria Helena
S0102-01882010000200014	1	Duarte	Adriano Luiz
S0102-01882010000200015	1	Basso	Rafaela
S0102-01882010000200016	1	Duran	Maria Renata da Cruz
S0102-01882010000200017	1	Santiago Júnior	Francisco das Chagas Fernandes
S0102-01882011000100001	1	Ferreira	Marieta de Moraes
S0102-01882011000100002	1	Kraay	Hendrik
S0102-01882011000100003	1	Almeida	Jaime de
S0102-01882011000100004	1	Almeida	Silvia Capanema P. de
S0102-01882011000100005	1	Correa	Sílvio Marcus de Souza
S0102-01882011000100006	1	Abreu	Marcelo Santos de
S0102-01882011000100007	1	Marcelino	Douglas Attila
S0102-01882011000100008	1	Christofoletti	Rodrigo
S0102-01882011000100009	1	Müller	Angélica
S0102-01882011000100010	1	Andrade	Marta Mega de
S0102-01882011000100011	1	Plato	Alexander von
S0102-01882011000100012	1	Morettin	Eduardo Victorio
S0102-01882011000100013	1	Jesus	Diego Santos Vieira de
S0102-01882011000100013	2	Fernandes	Verônica Daminelli
S0102-01882011000100014	1	Luca	Tania Regina de
S0102-01882011000100015	1	Carvalho	Eugênio Rezende de
S0102-01882011000100016	1	Cardoso	Alírio
S0102-01882011000200001	1	Ferreira	Marieta de Moraes
S0102-01882011000200002	1	Capelato	Maria Helena
S0102-01882011000200002	2	Gutierrez	Horácio
S0102-01882011000200002	3	Prado	Maria Lígia
S0102-01882011000200003	1	Silva	Francisco Carlos Teixeira da
S0102-01882011000200004	1	Domingues	Petrônio José
S0102-01882011000200005	1	Zalla	Jocelito
S0102-01882011000200005	2	Menegat	Carla
S0102-01882011000200006	1	Bilhão	Isabel
S0102-01882011000200007	1	Azevedo	Crislane Barbosa
S0102-01882011000200008	1	Cardoso	Lucileide Costa
S0102-01882011000200009	1	Freixo	Andre de Lemos
S0102-01882011000200010	1	Conceição	Juliana Pirola da
S0102-01882011000200010	2	Dias	Maria de Fátima Sabino
S0102-01882011000200011	1	Nedel	Letícia Borges
S0102-01882011000200012	1	Palha	Cássia Rita Louro
S0102-01882011000200013	1	Aguiar	Carolina Amaral de
S0102-01882011000200014	1	Ribeiro	José Iran
