scielo_id	seq	instituicao	localidade	pais
S1415-47572013000400017	2	,Universidade Federal do Pará Instituto de Ciências Biológicas Laboratório de Biologia Molecular Francisco Mauro Salzano	Belém PA	Brazil
S1415-47572013000400017	3	,Universidade Federal Rural da Amazônia Instituto Socioambiental e dos Recursos Hídricos 	Belém PA	Brazil
S1415-47572013000400018	1	,Universidade Federal do Rio Grande do Sul Departamento de Genética Laboratório de Citogenética e Evolução	Porto Alegre RS	Brazil
S1415-47572013000400018	2	,Pontifícia Universidade Católica do Rio Grande do Sul Faculdade de Biociências Laboratório de Biologia Genômica e Molecular	Porto Alegre RS	Brazil
S1415-47572013000400018	3	,Universidade de São Paulo Laboratório de Ecologia da Paisagem e Conservação 	São Paulo SP	Brazil
S1415-47572013000400018	4	,Universidade Federal de São Carlos Departamento de Genética e Evolução Laboratório de Biodiversidade Molecular e Citogenética	São Carlos SP	Brazil
S1415-47572013000400018	5	,Universidade de São Paulo Escola Superior de Agricultura Luiz de Queiroz 	Piracicaba SP	Brazil
S1415-47572013000400018	6	,Instituto Pró-Carnívoros  	Atibaia SP	Brazil
S1415-47572013000400018	7	,Universidade Federal do Rio Grande do Sul Programa de Pós-Graduação em Ecologia 	Porto Alegre RS	Brazil
S1415-47572013000400018	8	,Smithsonian Conservation Biology Institute  	Front Royal VA	USA
S1415-47572013000400018	9	,Saint Petersburg State University Theodosius Dobzhansky Center for Genome Bioinformatics 	St. Petersburg 	Russia
S1415-47572013000400019	1	,Chinese Academy of Sciences Wuhan Botanical Garden/Wuhan Institute of Botany 	Wuhan Hubei	China
S1415-47572013000400019	2	,Chinese Academy of Sciences China Botanical Garden/South China Institute of Botany 	Guangzhou Guangdong	China
S1415-47572013000400019	3	,Ningbo City College of Vocational Technology  	Ningbo Zhejiang	China
S1415-47572013000400020	1	,Universidad de Antioquia Faculty of Medicine Medical Research Institute	Medellin 	Colombia
S1415-47572014000100003	1	,Universidade Federal do Paraná Departamento de Genética Laboratório de Polimorfismos e Ligação	Curitiba PR	Brazil
S1415-47572014000100003	2	,Universidade Federal do Paraná Setor de Ciências da Saúde Laboratório de Bioquímica Clínica	Curitiba PR	Brazil
S1415-47572014000100003	3	,Universidade Federal do Paraná Hospital de Clínicas Unidade de Diabetes do Serviço de Endocrinologia e Metabolismo	Curitiba PR	Brazil
S1415-47572014000100004	1	,Sultan Qaboos University College of Medicine and Health Sciences Department of Microbiology and Immunology	Muscat 	Oman
S1415-47572014000100004	2	,Sultan Qaboos University College of Medicine and Health Sciences Department of Biochemistry	Muscat 	Oman
S1415-47572014000100004	3	,Universidade do Porto Faculty of Sciences Center for Research in Biodiversity and Genetic Resources & Department of Biology	Porto 	Portugal
S1415-47572014000100004	4	,Sultan Qaboos University Hospital Department of Medicine Infectious Diseases Unit	Muscat 	Oman
S1415-47572014000100006	1	,Hospital de Clínicas de Porto Alegre Medical Genetics Service 	Porto Alegre RS	Brazil
S1415-47572014000100006	2	,Hospital Infantil Joana de Gusmão Medical Genetics Service 	Florianópolis SC	Brazil
S1415-47572014000100006	3	,Universidade de São Paulo Hospital das Clínicas da Faculdade de Medicina Instituto da Criança	São Paulo SP	Brazil
S1415-47572014000100006	4	,Universidade Estadual de Campinas Department of Medical Genetics 	Campinas SP	Brazil
S1415-47572014000100006	5	,Universidade de São Paulo Hospital das Clínicas de Ribeirão Preto 	Preto SP	Brazil
S1415-47572014000100006	6	,Fundação Oswaldo Cruz Instituto Nacional de Saúde da Mulher, da Criança e do Adolescente Fernandes Figueira 	Rio de Janeiro RJ	Brazil
S1415-47572014000100006	7	,Hospital Infantil Albert Sabin Medical Genetics Service 	Fortaleza CE	Brazil
S1415-47572014000100006	8	,Hospital das Clínicas Ambulatório de Erros Inatos do Metabolismo 	Belo Horizonte MG	Brazil
S1415-47572014000100006	9	,Universidade Federal de Uberlândia Hospital de Clínicas 	Uberlândia MG	Brazil
S1415-47572014000100006	10	,Universidade Federal do Pará Hospital Universitário Bettina Ferro de Souza 	Belém PA	Brazil
S1415-47572014000100006	11	,Prefeitura de Parnamirim Outpatient Genetics Clinic 	Parnamirim RN	Brazil
S1415-47572014000100006	12	,Universidade Federal do Rio de Janeiro Faculdade de Medicina Instituto de Puericultura e Pediatria Martagão Gesteira	Rio de Janeiro RJ	Brazil
S1415-47572014000100006	13	,Universidade Federal do Rio Grande do Sul Department of Genetics 	Porto Alegre RS	Brazil
S1415-47572014000100006	14	,Universidade Federal do Pará Instituto de Ciências Biológicas Laboratório de Erros Inatos do Metabolismo	Belém PA	Brazil
S1415-47572014000100006	15	,Hospital Municipal da Criança e Adolescente  	Guarulhos SP	Brazil
S1415-47572014000100007	1	,Universidade Estadual Paulista Júlio de Mesquita Filho Instituto de Biociências Departamento de Morfologia	Botucatu SP	Brazil
S1415-47572014000100008	1	,Universidad del Magdalena Grupo de Biodiversidad y Ecología Aplicada Laboratorio de Genética Molecular	Santa Marta Magdalena	Colombia
S1415-47572014000100009	1	,Instituto Nacional de Pesquisa da Amazônia Laboratório de Genética Animal 	Manaus AM	Brazil
S1415-47572014000100009	2	,Universidade Federal do Amazonas Instituto de Ciências Biológicas Laboratório de Evolução Aplicada	Manaus AM	Brazil
S1415-47572014000100010	1	,Universidade de Brasília Ciências Animais 	Brasília DF	Brazil
S1415-47572014000100010	2	,Universidade Federal do Rio Grande do Sul Departamento de Zootecnia 	Porto Alegre RS	Brazil
S1415-47572014000100010	3	,Embrapa Recursos Genéticos e Biotecnologia  	Brasília DF	Brazil
S1415-47572014000100010	4	,Caprileite/Associação dos Criadores de Caprinos e Ovinos de Minas Gerais  	Belo Horizonte MG	Brazil
S1415-47572014000100010	5	,Universidade Federal de Minas Gerais Escola de Veterinária 	Belo Horizonte MG	Brazil
S1415-47572014000100010	6	,Embrapa Caprinos e Ovinos  	Sobral CE	Brazil
S1415-47572014000100010	7	,Universidade de Brasília Faculdade de Agronomia e Medicina Veterinária 	Brasília DF	Brazil
S1415-47572014000100010	8	,Embrapa Sede Secretaria de Relações Internacionais 	Brasília DF	Brazil
S1415-47572014000100011	1	,Universidade de São Paulo Instituto de Biociências Departamento de Genética e Biologia Evolutiva	São Paulo SP	Brazil
S1415-47572014000100011	2	,Universidade de São Paulo Instituto de Biociências Departamento de Zoologia	São Paulo SP	Brazil
S1415-47572014000100012	1	,Universidad de Buenos Aires Facultad de Ciencias Exactas y Naturales Departamento de Ecología, Genética y Evolución	Buenos Aires 	Argentina
S1415-47572014000100012	2	,Consejo Nacional de Investigaciones Científicas y Técnicas Genética y Evolución de Buenos Aires Instituto de Ecología	Buenos Aires 	Argentina
S1415-47572014000100013	1	,Tianjin Agricultural University Tianjin-Bristol Research Centre for the Effects of Environmental Change on Crops 	Tianjin 	China
S1415-47572014000100013	2	,Tianjin Agricultural University Department of Basic Sciences 	Tianjin 	China
S1415-47572014000100013	3	,China Agricultural University State Key Laboratory for Agrobiotechnology and Key Laboratory of Crop Genomics and Genetic Improvement 	Beijing 	China
S1415-47572014000100014	1	,Parque Estação Biológica Embrapa Recursos Genéticos e Biotecnologia Laboratorio de Genética Vegetal	Brasília DF	Brazil
S1415-47572014000100014	2	,Parque Estação Biológica Embrapa Recursos Genéticos e Biotecnologia Laboratorio de Sementes	Brasília DF	Brazil
S1415-47572014000100014	3	,Parque Estação Biológica Embrapa Recursos Genéticos e Biotecnologia Laboratório de Química de Produtos Naturais	Brasília DF	Brazil
S1415-47572014000100015	1	,Universidade Luterana do Brasil Genética e Toxicologia Aplicada 	Canoas RS	Brazil
S1415-47572014000100015	2	,Universidade Luterana do Brasil Biologia Celular e Molecular Aplicada à Saúde 	Canoas RS	Brazil
S1415-47572014000100015	3	,Universidade Luterana do Brasil Biologia Celular e Molecular Aplicada à Saúde 	Porto Alegre RS	Brazil
S1415-47572014000100015	4	,Universidade Luterana do Brasil Biologia Celular e Molecular Aplicada à Saúde 	Porto Alegre RS	Brazil
S1415-47572014000100016	1	,University of Guadalajara Departamento de Biología Celular y Molecular Environmental Mutagenesis Laboratory	Zapopan 	Mexico
S1415-47572014000100016	2	,University of Guadalajara Departamento de Ingeniería de Proyectos Banco Nacional Genómico de Tilapia	Guadalajara 	Mexico
S1415-47572014000100016	3	,Jalisco Center for Research and Assistance in Technology and Design Unit of Medical and Pharmaceutical Biotechnology 	Guadalajara 	Mexico
S1415-47572014000100016	4	,University of Guadalajara División de Ciencias Biológicas 	Zapopan 	Mexico
S1415-47572014000100017	1	,Universidade Federal de Mato Grosso do Sul Núcleo de Hospital Universitário Terapia Celular e Genética Toxicológica	Campo Grande MS	Brazil
S1415-47572014000100017	2	,Universidade Federal de Mato Grosso do Sul Faculdade de Medicina Dr. Hélio Mandetta 	Campo Grande MS	Brazil
S1415-47572014000100017	3	,Universidade Federal de Mato Grosso do Sul Centro de Ciências Biológicas e da Saúde 	Campo Grande MS	Brazil
S1415-47572014000100017	4	,Universidade Estadual de Londrina Departamento de Biologia Geral 	Londrina PR	Brazil
S1415-47572014000100017	5	,Universidade Estadual de Londrina Departamento de Biologia Geral 	Londrina PR	Brazil
S1415-47572014000100017	6	,Universidade Estadual Paulista Júlio de Mesquita Filho Instituto de Biociências 	Rio Claro SP	Brazil
S1415-47572014000100018	1	,Universidade Federal do Rio de Janeiro Laboratório de Virologia Molecular 	Rio de Janeiro RJ	Brazil
S1415-47572014000100018	2	,Fundação Oswaldo Cruz Plataforma de Animais Transgênicos 	Rio de Janeiro RJ	Brazil
S1415-47572014000100018	3	,Fundação Oswaldo Cruz Laboratório de Pesquisas Sobre o Timo 	Rio de Janeiro RJ	Brazil
S1415-47572014000100019	1	,Zhejiang University School of Medicine Core Facilities 	Hangzhou 	China
S1415-47572014000100019	2	,Zhejiang University School of Medicine Department of Basic Medicine Sciences	Hangzhou 	China
S1415-47572014000100019	3	,Zhejiang Medical College Department of Basic Medicine 	Hangzhou 	China
S1415-47572014000100020	1	,Universidade de São Paulo Instituto de Biociências Departamento de Genética e Biologia Evolutiva	São Paulo SP	Brazil
S1415-47572014000200002	1	,Hospital de Clinicas de Porto Alegre Centro de Terapia Gênica 	Porto Alegre RS	Brazil
S1415-47572014000200004	1	,Instituto Nacional de Genética Médica Populacional  	Rio de Janeiro RJ	Brazil
S1415-47572014000200004	2	,Center for Medical Education and Clinical Research  	Buenos Aires 	Argentina
S1415-47572014000200004	3	,Universidade Federal do Rio de Janeiro Instituto de Biologia Departamento de Genética	Rio de Janeiro RJ	Brazil
S1415-47572014000200005	1	,Instituto Nacional de Genética Médica Populacional Center for Medical Education and Clinical 	Buenos Aires 	Argentina
S1415-47572014000200005	2	,Universidade Federal do Rio Grande do Sul Instituto Nacional de Genética Médica Populacional Departamento de Genética	Porto Alegre RS	Brazil
S1415-47572014000200006	1	,Hospital de Clínicas Serviço de Genética Médica 	Porto Alegre RS	Brazil
S1415-47572014000200006	2	,Universidade Federal do Rio Grande do Sul Programa de Pós-Graduação em Genética e Biologia Molecular 	Porto Alegre RS	Brazil
S1415-47572014000200009	1	,Universidade Federal do Rio Grande do Sul Departamento de Genética 	Porto Alegre RS	Brazil
S1415-47572014000200009	2	,Hospital de Clínicas de Porto Alegre Centro de Pesquisa Experimental Serviço de Genética Médica	Porto Alegre RS	Brasil
S1415-47572014000200009	3	,Universidade Federal do Estado do Rio de Janeiro Departamento de Genética e Biologia Molecular 	Rio de Janeiro RJ	Brasil
S1415-47572014000200009	4	,Fundação Oswaldo Cruz Instituto Oswaldo Cruz Laboratório de Epidemiologia de Malformações Congênitas	Rio de Janeiro RJ	Brazil
S1415-47572014000200011	1	,Universidade Federal do Rio de Janeiro Departamento de Genética 	Rio de Janeiro RJ	Brazil
S1415-47572014000200011	2	,Instituto Nacional de Genética Médica Populacional  	Rio de Janeiro RJ	Brazil
S1415-47572014000200011	3	,Universidade Federal do Estado do Rio de Janeiro Departamento de Genética e Biologia Molecular 	Rio de Janeiro RJ	Brazil
S1415-47572014000200011	4	,Universidade do Estado do Rio de Janeiro Departamento de Genética 	Rio de Janeiro RJ	Brazil
S1415-47572014000200011	5	,Instituto Cândida Vargas Maternidade Cândida Vargas 	João Pessoa PB	Brazil
S1415-47572014000200011	6	,ARNAS Garibaldi Nesima Dipartimento Materno Infantile Centro di Consulenza Genetica e di Teratologia della Riproduzione	Catania CT	Italy
S1415-47572014000200011	7	,Universidade Estadual de Campinas Departamento de Genética Médica 	Campinas SP	Brazil
S1415-47572014000200011	8	,Hospital das Clínicas de Porto Alegre Serviço de Genética Médica 	Porto Alegre RS	Brazil
S1415-47572014000200011	9	,Azienda Ospedaliera Gaetano Rummo Registro Campano Difetti Congeniti 	Benevento BN	Italy
S1415-47572014000200011	10	,Fundação Oswaldo Cruz Instituto Fernandes Figueira Centro de Genética Médica	Rio de Janeiro RJ	Brazil
S1415-47572014000200011	11	,Fundação Oswaldo Cruz Instituto Oswaldo Cruz Laboratório de Epidemiologia de Defeitos Congênitos	Rio de Janeiro RJ	Brazil
S1415-47572014000200011	12	,Instituto Nacional de Câncer Programa de Genética 	Rio de Janeiro RJ	Brazil
S1415-47572014000200011	13	,Centro de Educación Médica e Investigación Clínica  	Buenos Aires 	Argentina
S1415-47572014000200012	1	,Universidade Federal do Rio Grande do Sul Programa de Pós-Graduação em Genética e Biologia Molecular 	Porto Alegre RS	Brazil
S1415-47572014000200012	2	,Universidade Federal do Rio Grande do Sul Departmento de Genética e Biologia Molecular 	Porto Alegre RS	Brazil
S1415-47572014000200012	3	,Universidade Federal do Rio Grande do Sul Departamento de Psiquiatria 	Porto Alegre RS	Brazil
S1415-47572014000200012	4	,Universidade Federal do Rio Grande do Sul Departamento de Medicina Interna 	Porto Alegre RS	Brazil
S1415-47572014000200012	5	,Hospital de Clínicas de Porto Alegre Serviço de Genética Médica 	Porto Alegre RS	Brazil
S1415-47572014000200012	6	,Instituto Nacional de Genética Médica Populacional  	Porto Alegre RS	Brazil
S1415-47572014000200012	7	,Universidade do Porto Instituto de Biologia Molecular e Celular 	Porto 	Portugal
S1415-47572014000200012	8	,Universidade do Porto Instituto de Ciências Biomédicas Abel Salazar 	Porto 	Portugal
S1415-47572014000200016	1	,Universidad Nacional de La Matanza Departmento de Ciencias de la Salud 	Buenos Aires 	Argentina
S1415-47572014000200016	2	,Instituto Nacional de Ciencia e Tecnologia em Genetica Médica Populacional  	Porto Alegre RS	Brazil
S1415-47572014000200016	3	,Universidade Federal do Rio Grande do Sul Departamento de Genética 	Porto Alegre RS	Brazil
S1415-47572014000200017	1	,Universidad Autónoma de Nuevo León Facultad de Medicina Centro de Investigación y Desarrollo en Ciencias de la Salud	Monterrey 	Mexico
S1415-47572014000200017	2	,Universidad del Sinú Facultad de Ciencias de la Salud 	Montería 	Colombia
S1415-47572014000200017	3	,Universidad de Costa Rica Sección Genética y Biotecnología, Escuela de Biología 	San José 	Costa Rica
